port_name,mean
Yantian,1.453113118949458
Kakinada,1.6958855078368225
Tuticorin,0.9255470144568348
Galle,3.1928331913432775
Kemaman,1.4126481691090746
Bangkok,0.22895295230121634
Laem Chabang,0.4350325057598482
Sriracha,0.44827132902551736
Haimen,2.7575947251252697
Qinhuangdao,1.361587886284449
Yingkou,1.2618947125469424
Alleppey,1.602554593900513
Keelung,2.560492578285035
Mongla,0.081222285499477
Lianyungang,0.3204270183232967
Zhanjiang,0.3576450603404107
Zhoushan,0.8911602633253034
Lhokseumawe,3.053814909014781
Panjang,1.6014502308730145
Tanjung Priok,1.2049889503189735
Mangalore,1.4518787576296053
Porbandar,0.39343616103115386
Bassein,0.7888316157872202
Malacca,0.8838462348150928
Port Dickson,1.2060423305125814
Songkhla,1.0039532696023508
Hai Phong,1.0952625830753635
Guangzhou,1.3423810065879336
Jiangyin,0.20944969835254942
Sanya,1.8988766135131703
Nunukan,2.088353973088887
Ratnagiri,1.656163962333513
Gwadar,1.8321015814063544
Bombay,1.4033881415221634
Jawaharlal Nehru Port,1.5618221346788321
Cochin,1.8851490128173416
Madras,1.8458564421495103
Calcutta,0.08477453477071606
Phuket,0.8027155961630666
Pulau Pinang,1.5379333531454376
Belawan,1.705743179519735
Semarang,1.6050607578585372
Kupang,2.794886007056343
Kuching,1.3551926573892608
Miri,0.6966068817297631
Kota Kinabalu,2.8327917539323058
Pelabuhan Sandakan,0.7133454136409748
Ujungpandang,2.483414572630291
Nanjing,0.5269052113366548
Hankow,0.8447991962259185
Chang Sha,1.6277663315109931
Dumaguete,4.1371126614244345
Jiangmen,1.447503683834039
Wenzhou,3.5493783230768905
Yantai,0.8301396829373648
Zhuhai,0.9411238984561046
Banjarmasin,0.5388972701611885
Tanjung Pandan,0.1822759520963092
Kandla,0.27795447369346454
Pondicherry,1.117823001340777
Trincomalee,1.875612920219913
Subic Bay,2.977307052512451
Beihai,0.420445642933972
Port Blair,2.5145968225575666
Masbate,1.9897847608530865
Ningbo,1.780379007380349
Xiamen,2.96818439769083
Senipah,1.0875797841604704
Bhavnagar,0.2100550842883753
Visakhapatnam,2.270677382752733
Colombo,2.518218549919658
Kaohsiung,4.460542154760522
Taichung,3.892747183667654
Da Nang,2.4791190448237534
Haikou,0.502654807480787
Surabaya,1.7926671529041605
Zamboanga,3.942936803320396
Chittagong,1.151668879824978
Dalian,0.4036424099050456
Qingdao,0.4828874559026903
Shanghai,0.08586669016797685
Hong Kong,0.9315658794109315
Surabaya,1.1639606867309802
Phnom Penh,0.584614501056751
Male,2.601070708856984
Yangon,0.13200446982704417
Singapore,0.4910658129442648
Bangkok,0.20965245554665093
Ho Chi Minh City,0.354223924576985
Fuzhou,4.032270271310318
Shantou,2.057243847397274
Guangzhou,1.9359721306566096
Tianjin,0.05168691281933945
Karachi,0.5614990339308886
Taipei,2.863166440923452
Manila,2.8043961650654143
